Year,Month,Day,Hour (UTC),Minute,Second,CentiSecond,Millis,NumSat,HDOP,LAT,LNG,ALTFT,MPH
2021,5,23,15,40,35,20,10494168,11,0.89,38.211135,-85.761116,470.144378,0.080555
2021,5,23,15,40,35,60,10494612,10,1.04,38.211135,-85.761116,470.144378,0.080555
2021,5,23,15,40,35,60,10495058,10,1.04,38.211135,-85.761116,470.144378,0.080555
2021,5,23,15,40,35,60,10495394,10,1.04,38.211135,-85.761116,470.144378,0.080555
2021,5,23,15,40,37,0,10495805,10,1.04,38.211135,-85.761116,470.144378,0.069047
2021,5,23,15,40,37,0,10496171,10,1.04,38.211135,-85.761116,470.144378,0.069047
2021,5,23,15,40,37,0,10496571,10,1.04,38.211135,-85.761116,470.144378,0.069047
2021,5,23,15,40,37,0,10496970,10,1.04,38.211135,-85.761116,470.144378,0.069047
2021,5,23,15,40,37,0,10497387,10,1.04,38.211135,-85.761116,470.144378,0.069047
2021,5,23,15,40,39,0,10497841,10,1.04,38.211135,-85.761116,470.144378,0.034523000000000005
2021,5,23,15,40,39,0,10498178,10,1.04,38.211135,-85.761116,470.144378,0.034523000000000005
2021,5,23,15,40,39,0,10498616,10,1.04,38.211135,-85.761116,470.144378,0.034523000000000005
2021,5,23,15,40,40,20,10499020,10,1.04,38.211135,-85.761108,470.144378,0.12658599999999998
2021,5,23,15,40,40,20,10499358,10,1.04,38.211135,-85.761108,470.144378,0.12658599999999998
2021,5,23,15,40,40,20,10499780,10,1.04,38.211135,-85.761108,470.144378,0.12658599999999998
2021,5,23,15,40,41,20,10500188,10,1.04,38.211135,-85.761108,470.144378,0.149601
2021,5,23,15,40,41,20,10500524,10,1.04,38.211135,-85.761108,470.144378,0.149601
2021,5,23,15,40,41,20,10500968,10,1.04,38.211135,-85.761108,470.144378,0.149601
2021,5,23,15,40,42,60,10501417,10,1.04,38.211135,-85.761108,470.144378,0.253171
2021,5,23,15,40,42,60,10501754,10,1.04,38.211135,-85.761108,470.144378,0.253171
2021,5,23,15,40,43,40,10502211,10,1.04,38.211135,-85.761108,470.144378,0.023016
2021,5,23,15,40,43,40,10502549,10,1.04,38.211135,-85.761108,470.144378,0.023016
2021,5,23,15,40,44,20,10502992,10,1.04,38.211139,-85.761108,470.144378,0.10357000000000001
2021,5,23,15,40,44,20,10503359,10,1.04,38.211139,-85.761108,470.144378,0.10357000000000001
2021,5,23,15,40,45,0,10503771,10,1.04,38.211139,-85.761108,470.144378,0.046031
2021,5,23,15,40,45,0,10504108,10,1.04,38.211139,-85.761108,470.144378,0.046031
2021,5,23,15,40,45,60,10504544,9,1.09,38.211139,-85.761108,477.362213,0.046031
2021,5,23,15,40,45,60,10504887,9,1.09,38.211139,-85.761108,477.362213,0.046031
2021,5,23,15,40,46,40,10505340,9,1.09,38.211139,-85.761108,477.362213,0.080555
2021,5,23,15,40,46,40,10505706,9,1.09,38.211139,-85.761108,477.362213,0.080555
2021,5,23,15,40,47,20,10506167,9,1.09,38.211139,-85.761108,477.362213,0.0
2021,5,23,15,40,47,20,10506502,9,1.09,38.211139,-85.761108,477.362213,0.0
2021,5,23,15,40,48,0,10506930,9,1.09,38.211139,-85.761108,480.314971,0.0
2021,5,23,15,40,48,0,10507273,9,1.09,38.211139,-85.761108,480.314971,0.0
2021,5,23,15,40,48,0,10507670,9,1.09,38.211139,-85.761108,480.314971,0.0
2021,5,23,15,40,48,0,10508097,9,1.09,38.211139,-85.761108,480.314971,0.0
2021,5,23,15,40,49,60,10508532,10,1.04,38.211139,-85.7611,480.64303499999994,0.0
2021,5,23,15,40,50,0,10508933,10,1.04,38.211139,-85.7611,480.64303499999994,0.138094
2021,5,23,15,40,50,0,10509298,10,1.04,38.211139,-85.7611,480.64303499999994,0.138094
2021,5,23,15,40,50,80,10509774,10,1.04,38.211139,-85.7611,480.64303499999994,0.161109
2021,5,23,15,40,51,20,10510172,10,1.04,38.211139,-85.7611,480.64303499999994,0.161109
2021,5,23,15,40,51,20,10510508,10,1.04,38.211139,-85.7611,480.64303499999994,0.161109
2021,5,23,15,40,52,0,10510950,10,1.04,38.211139,-85.761108,480.64303499999994,0.080555
2021,5,23,15,40,52,0,10511287,10,1.04,38.211139,-85.761108,480.64303499999994,0.080555
2021,5,23,15,40,52,0,10511686,10,1.04,38.211139,-85.761108,480.64303499999994,0.080555
2021,5,23,15,40,52,0,10512057,10,1.04,38.211139,-85.761108,480.64303499999994,0.080555
2021,5,23,15,40,52,0,10512468,10,1.04,38.211139,-85.761108,480.64303499999994,0.080555
2021,5,23,15,40,52,0,10512867,10,1.04,38.211139,-85.761108,480.64303499999994,0.080555
2021,5,23,15,40,52,0,10513302,10,1.04,38.211139,-85.761108,480.64303499999994,0.080555
2021,5,23,15,40,52,0,10513671,10,1.04,38.211139,-85.761108,480.64303499999994,0.080555
2021,5,23,15,40,52,0,10514051,10,1.04,38.211139,-85.761108,480.64303499999994,0.080555
2021,5,23,15,40,52,0,10514452,10,1.04,38.211139,-85.761108,480.64303499999994,0.080555
2021,5,23,15,40,52,0,10514867,10,1.04,38.211139,-85.761108,480.64303499999994,0.080555
2021,5,23,15,40,52,0,10515271,10,1.04,38.211139,-85.761108,480.64303499999994,0.080555
2021,5,23,15,40,56,80,10515750,10,1.04,38.211143,-85.761108,480.64303499999994,0.241664
2021,5,23,15,40,57,20,10516152,10,1.04,38.211139,-85.761108,480.64303499999994,0.115078
2021,5,23,15,40,57,20,10516490,10,1.04,38.211139,-85.761108,480.64303499999994,0.115078
2021,5,23,15,40,57,80,10516911,11,0.89,38.211139,-85.761108,478.018371,0.115078
2021,5,23,15,40,58,40,10517364,11,0.89,38.211139,-85.761108,478.018371,0.218648
2021,5,23,15,40,58,40,10517811,11,0.89,38.211139,-85.761108,478.018371,0.218648
2021,5,23,15,40,58,40,10518285,11,0.89,38.211139,-85.761108,478.018371,0.218648
2021,5,23,15,40,59,80,10518684,11,0.89,38.211143,-85.761108,478.018371,0.034523000000000005
2021,5,23,15,40,59,80,10519022,11,0.89,38.211143,-85.761108,478.018371,0.034523000000000005
2021,5,23,15,40,59,80,10519434,11,0.89,38.211143,-85.761108,478.018371,0.034523000000000005
2021,5,23,15,40,59,80,10519833,11,0.89,38.211143,-85.761108,478.018371,0.034523000000000005
2021,5,23,15,40,59,80,10520246,11,0.89,38.211143,-85.761108,478.018371,0.034523000000000005
2021,5,23,15,40,59,80,10520680,11,0.89,38.211143,-85.761108,478.018371,0.034523000000000005
2021,5,23,15,41,2,0,10521092,10,1.04,38.211143,-85.761108,478.346435,0.034523000000000005
2021,5,23,15,41,2,0,10521486,10,1.04,38.211143,-85.761108,478.346435,0.034523000000000005
2021,5,23,15,41,2,0,10521933,10,1.04,38.211143,-85.761108,478.346435,0.034523000000000005
2021,5,23,15,41,2,0,10522339,10,1.04,38.211143,-85.761108,478.346435,0.034523000000000005
2021,5,23,15,41,3,80,10522750,10,1.04,38.211143,-85.761108,478.346435,0.023016
2021,5,23,15,41,3,80,10523192,10,1.04,38.211143,-85.761108,478.346435,0.023016
2021,5,23,15,41,3,80,10523588,10,1.04,38.211143,-85.761108,478.346435,0.023016
2021,5,23,15,41,3,80,10523985,10,1.04,38.211143,-85.761108,478.346435,0.023016
2021,5,23,15,41,5,60,10524387,10,1.04,38.211139,-85.761108,478.346435,0.253171
2021,5,23,15,41,5,60,10524724,10,1.04,38.211139,-85.761108,478.346435,0.253171
2021,5,23,15,41,6,20,10525129,10,1.04,38.211139,-85.761108,478.346435,0.644436
2021,5,23,15,41,6,60,10525577,10,1.04,38.211139,-85.761108,477.034149,0.644436
2021,5,23,15,41,6,60,10525921,10,1.04,38.211139,-85.761108,477.034149,0.644436
2021,5,23,15,41,7,40,10526322,10,1.04,38.211139,-85.761108,477.034149,0.12658599999999998
2021,5,23,15,41,7,40,10526659,10,1.04,38.211139,-85.761108,477.034149,0.12658599999999998
2021,5,23,15,41,8,20,10527098,10,1.04,38.211139,-85.761108,477.034149,0.069047
2021,5,23,15,41,8,20,10527435,10,1.04,38.211139,-85.761108,477.034149,0.069047
2021,5,23,15,41,9,0,10527923,10,1.04,38.211139,-85.761108,477.034149,0.034523000000000005
2021,5,23,15,41,9,0,10528260,10,1.04,38.211139,-85.761108,477.034149,0.034523000000000005
2021,5,23,15,41,9,80,10528704,10,1.04,38.211139,-85.761108,477.034149,0.138094
2021,5,23,15,41,10,20,10529099,10,1.04,38.211139,-85.761108,477.034149,0.011508
2021,5,23,15,41,10,60,10529498,10,1.04,38.211139,-85.761108,477.034149,0.057539
2021,5,23,15,41,11,0,10529944,11,0.89,38.211139,-85.761108,472.76901200000003,0.057539
2021,5,23,15,41,11,0,10530390,11,0.89,38.211139,-85.761108,472.76901200000003,0.057539
2021,5,23,15,41,12,0,10530788,11,0.89,38.211139,-85.761108,472.76901200000003,0.12658599999999998
2021,5,23,15,41,12,0,10531125,11,0.89,38.211139,-85.761108,472.76901200000003,0.12658599999999998
2021,5,23,15,41,12,0,10531594,11,0.89,38.211139,-85.761108,472.76901200000003,0.12658599999999998
2021,5,23,15,41,13,20,10532024,11,0.89,38.211139,-85.761108,472.76901200000003,0.057539
2021,5,23,15,41,13,20,10532362,11,0.89,38.211139,-85.761108,472.76901200000003,0.057539
2021,5,23,15,41,13,20,10532765,11,0.89,38.211139,-85.761108,472.76901200000003,0.057539
2021,5,23,15,41,14,20,10533177,11,0.89,38.211139,-85.761108,472.76901200000003,0.057539
2021,5,23,15,41,14,20,10533514,11,0.89,38.211139,-85.761108,472.76901200000003,0.057539
2021,5,23,15,41,15,0,10533940,10,1.04,38.211143,-85.761108,470.800537,0.057539
2021,5,23,15,41,15,0,10534285,10,1.04,38.211143,-85.761108,470.800537,0.057539
2021,5,23,15,41,15,0,10534649,10,1.04,38.211143,-85.761108,470.800537,0.057539
2021,5,23,15,41,15,0,10535076,10,1.04,38.211143,-85.761108,470.800537,0.057539
2021,5,23,15,41,16,60,10535513,10,1.04,38.211143,-85.761108,470.47247300000004,0.057539
2021,5,23,15,41,17,20,10535982,10,1.04,38.211139,-85.761116,470.47247300000004,0.057539
2021,5,23,15,41,17,20,10536320,10,1.04,38.211139,-85.761116,470.47247300000004,0.057539
2021,5,23,15,41,18,0,10536742,10,1.04,38.211139,-85.761116,470.47247300000004,0.057539
2021,5,23,15,41,18,0,10537078,10,1.04,38.211139,-85.761116,470.47247300000004,0.057539
2021,5,23,15,41,18,0,10537493,10,1.04,38.211139,-85.761116,470.47247300000004,0.057539
2021,5,23,15,41,18,0,10537862,10,1.04,38.211139,-85.761116,470.47247300000004,0.057539
2021,5,23,15,41,18,0,10538241,10,1.04,38.211139,-85.761116,470.47247300000004,0.057539
2021,5,23,15,41,18,0,10538624,10,1.04,38.211139,-85.761116,470.47247300000004,0.057539
2021,5,23,15,41,20,20,10539040,10,1.04,38.211143,-85.761116,470.47247300000004,0.195633
2021,5,23,15,41,20,20,10539376,10,1.04,38.211143,-85.761116,470.47247300000004,0.195633
2021,5,23,15,41,20,20,10539845,10,1.04,38.211143,-85.761116,470.47247300000004,0.195633
2021,5,23,15,41,20,20,10540290,10,1.04,38.211143,-85.761116,470.47247300000004,0.195633
2021,5,23,15,41,21,80,10540689,10,1.04,38.211139,-85.761123,470.47247300000004,0.17261700000000002
2021,5,23,15,41,21,80,10541026,10,1.04,38.211139,-85.761123,470.47247300000004,0.17261700000000002
2021,5,23,15,41,22,60,10541467,10,1.04,38.211143,-85.761123,470.47247300000004,0.333726
2021,5,23,15,41,22,60,10541803,10,1.04,38.211143,-85.761123,470.47247300000004,0.333726
2021,5,23,15,41,23,20,10542270,10,1.04,38.211143,-85.761123,470.47247300000004,0.149601
2021,5,23,15,41,23,20,10542607,10,1.04,38.211143,-85.761123,470.47247300000004,0.149601
2021,5,23,15,41,23,20,10543017,10,1.04,38.211143,-85.761123,470.47247300000004,0.149601
2021,5,23,15,41,23,20,10543422,10,1.04,38.211143,-85.761123,470.47247300000004,0.149601
2021,5,23,15,41,24,80,10543835,10,1.04,38.211143,-85.761116,470.47247300000004,0.080555
2021,5,23,15,41,24,80,10544173,10,1.04,38.211143,-85.761116,470.47247300000004,0.080555
2021,5,23,15,41,25,60,10544626,11,0.89,38.211147,-85.761116,475.065612,0.080555
2021,5,23,15,41,26,20,10545070,11,0.89,38.211147,-85.761116,475.065612,0.10357000000000001
2021,5,23,15,41,26,20,10545405,11,0.89,38.211147,-85.761116,475.065612,0.10357000000000001
2021,5,23,15,41,27,0,10545871,11,0.89,38.211147,-85.761116,475.065612,0.011508
2021,5,23,15,41,27,0,10546208,11,0.89,38.211147,-85.761116,475.065612,0.011508
2021,5,23,15,41,27,60,10546629,11,0.89,38.211147,-85.761116,477.362213,0.011508
2021,5,23,15,41,28,20,10547066,11,0.89,38.211147,-85.761116,477.362213,0.138094
2021,5,23,15,41,28,20,10547434,11,0.89,38.211147,-85.761116,477.362213,0.138094
2021,5,23,15,41,29,0,10547849,11,0.89,38.211147,-85.761116,477.362213,0.034523000000000005
2021,5,23,15,41,29,0,10548194,11,0.89,38.211147,-85.761116,477.362213,0.034523000000000005
2021,5,23,15,41,29,0,10548612,11,0.89,38.211147,-85.761116,477.362213,0.034523000000000005
2021,5,23,15,41,29,0,10548992,11,0.89,38.211147,-85.761116,477.362213,0.034523000000000005
2021,5,23,15,41,29,0,10549420,11,0.89,38.211147,-85.761116,477.362213,0.034523000000000005
2021,5,23,15,41,31,0,10549872,11,0.89,38.211147,-85.761116,477.362213,0.057539
2021,5,23,15,41,31,0,10550209,11,0.89,38.211147,-85.761116,477.362213,0.057539
2021,5,23,15,41,31,0,10550649,11,0.89,38.211147,-85.761116,477.362213,0.057539
2021,5,23,15,41,31,0,10551050,11,0.89,38.211147,-85.761116,477.362213,0.057539
2021,5,23,15,41,32,60,10551456,11,0.89,38.211147,-85.761116,477.362213,0.092062
2021,5,23,15,41,32,60,10551794,11,0.89,38.211147,-85.761116,477.362213,0.092062
2021,5,23,15,41,33,20,10552240,11,0.89,38.211147,-85.761116,477.362213,0.12658599999999998
2021,5,23,15,41,33,20,10552688,11,0.89,38.211147,-85.761116,477.362213,0.12658599999999998
2021,5,23,15,41,33,20,10553059,11,0.89,38.211147,-85.761116,477.362213,0.12658599999999998
2021,5,23,15,41,33,20,10553470,11,0.89,38.211147,-85.761116,477.362213,0.12658599999999998
2021,5,23,15,41,33,20,10553872,11,0.89,38.211147,-85.761116,477.362213,0.12658599999999998
2021,5,23,15,41,35,20,10554273,11,0.89,38.211147,-85.761108,477.362213,0.149601
2021,5,23,15,41,35,20,10554640,11,0.89,38.211147,-85.761108,477.362213,0.149601
2021,5,23,15,41,36,0,10555072,11,0.89,38.211147,-85.761108,471.128601,0.149601
2021,5,23,15,41,36,60,10555504,11,0.89,38.211147,-85.761108,471.128601,0.17261700000000002
2021,5,23,15,41,36,60,10555842,11,0.89,38.211147,-85.761108,471.128601,0.17261700000000002
2021,5,23,15,41,37,40,10556301,11,0.89,38.211151,-85.761108,471.128601,0.080555
2021,5,23,15,41,37,40,10556639,11,0.89,38.211151,-85.761108,471.128601,0.080555
2021,5,23,15,41,38,20,10557082,11,0.89,38.211151,-85.761108,471.128601,0.023016
2021,5,23,15,41,38,20,10557420,11,0.89,38.211151,-85.761108,471.128601,0.023016
2021,5,23,15,41,39,0,10557863,11,0.89,38.211151,-85.761108,471.128601,0.161109
2021,5,23,15,41,39,0,10558200,11,0.89,38.211151,-85.761108,471.128601,0.161109
2021,5,23,15,41,39,0,10558611,11,0.89,38.211151,-85.761108,471.128601,0.161109
2021,5,23,15,41,39,0,10558978,11,0.89,38.211151,-85.761108,471.128601,0.161109
2021,5,23,15,41,40,40,10559426,11,0.89,38.211151,-85.761108,473.09710599999994,0.161109
2021,5,23,15,41,40,40,10559773,11,0.89,38.211151,-85.761108,473.09710599999994,0.161109
2021,5,23,15,41,40,40,10560109,11,0.89,38.211151,-85.761108,473.09710599999994,0.161109
2021,5,23,15,41,41,80,10560567,11,0.89,38.211151,-85.761108,473.09710599999994,0.161109
2021,5,23,15,41,41,80,10560905,11,0.89,38.211151,-85.761108,473.09710599999994,0.161109
2021,5,23,15,41,41,80,10561374,11,0.89,38.211151,-85.761108,473.09710599999994,0.161109
2021,5,23,15,41,41,80,10561848,11,0.89,38.211151,-85.761108,473.09710599999994,0.161109
2021,5,23,15,41,43,40,10562246,11,0.89,38.211154,-85.761108,473.09710599999994,0.241664
2021,5,23,15,41,43,40,10562582,11,0.89,38.211154,-85.761108,473.09710599999994,0.241664
2021,5,23,15,41,44,20,10563023,11,0.89,38.211154,-85.761108,473.09710599999994,0.080555
2021,5,23,15,41,44,20,10563358,11,0.89,38.211154,-85.761108,473.09710599999994,0.080555
2021,5,23,15,41,44,20,10563765,11,0.89,38.211154,-85.761108,473.09710599999994,0.080555
2021,5,23,15,41,44,20,10564236,11,0.89,38.211154,-85.761108,473.09710599999994,0.080555
2021,5,23,15,41,44,20,10564634,11,0.89,38.211154,-85.761108,473.09710599999994,0.080555
2021,5,23,15,41,46,0,10565032,11,0.89,38.211158000000005,-85.7611,473.09710599999994,0.023016
2021,5,23,15,41,46,0,10565367,11,0.89,38.211158000000005,-85.7611,473.09710599999994,0.023016
2021,5,23,15,41,46,80,10565795,11,0.89,38.211154,-85.761108,473.09710599999994,0.092062
2021,5,23,15,41,46,80,10566130,11,0.89,38.211154,-85.761108,473.09710599999994,0.092062
2021,5,23,15,41,46,80,10566507,11,0.89,38.211154,-85.761108,473.09710599999994,0.092062
2021,5,23,15,41,48,0,10566953,11,0.89,38.211158000000005,-85.7611,473.09710599999994,0.023016
2021,5,23,15,41,48,0,10567289,11,0.89,38.211158000000005,-85.7611,473.09710599999994,0.023016
2021,5,23,15,41,48,0,10567682,11,0.89,38.211158000000005,-85.7611,473.09710599999994,0.023016
2021,5,23,15,41,49,20,10568090,11,0.89,38.211154,-85.7611,473.09710599999994,0.115078
2021,5,23,15,41,49,20,10568426,11,0.89,38.211154,-85.7611,473.09710599999994,0.115078
2021,5,23,15,41,49,20,10568898,11,0.89,38.211154,-85.7611,473.09710599999994,0.115078
2021,5,23,15,41,50,40,10569352,11,0.89,38.211154,-85.7611,473.09710599999994,0.092062
2021,5,23,15,41,50,80,10569754,11,0.89,38.211154,-85.7611,473.09710599999994,0.080555
2021,5,23,15,41,50,80,10570157,11,0.89,38.211154,-85.7611,473.09710599999994,0.080555
2021,5,23,15,41,51,60,10570593,11,0.89,38.211154,-85.7611,473.09710599999994,0.138094
2021,5,23,15,41,51,60,10570930,11,0.89,38.211154,-85.7611,473.09710599999994,0.138094
2021,5,23,15,41,52,60,10571425,11,0.89,38.211151,-85.7611,473.09710599999994,0.069047
2021,5,23,15,41,52,60,10571762,11,0.89,38.211151,-85.7611,473.09710599999994,0.069047
2021,5,23,15,41,53,20,10572197,10,1.04,38.211151,-85.7611,474.409454,0.069047
2021,5,23,15,41,53,20,10572544,10,1.04,38.211151,-85.7611,474.409454,0.069047
2021,5,23,15,41,53,20,10572889,10,1.04,38.211151,-85.7611,474.409454,0.069047
2021,5,23,15,41,53,20,10573316,10,1.04,38.211151,-85.7611,474.409454,0.069047
2021,5,23,15,41,54,80,10573797,10,1.04,38.211151,-85.7611,474.409454,0.115078
2021,5,23,15,41,54,80,10574243,10,1.04,38.211151,-85.7611,474.409454,0.115078
2021,5,23,15,41,55,60,10574648,10,1.04,38.211151,-85.761108,474.409454,0.069047
2021,5,23,15,41,55,60,10574984,10,1.04,38.211151,-85.761108,474.409454,0.069047
2021,5,23,15,41,56,40,10575425,8,1.31,38.211151,-85.761108,474.08135899999996,0.069047
2021,5,23,15,41,56,40,10575768,8,1.31,38.211151,-85.761108,474.08135899999996,0.069047
2021,5,23,15,41,57,20,10576253,8,1.31,38.211151,-85.761108,474.08135899999996,0.034523000000000005
2021,5,23,15,41,57,20,10576587,8,1.31,38.211151,-85.761108,474.08135899999996,0.034523000000000005
2021,5,23,15,41,57,20,10577034,8,1.31,38.211151,-85.761108,474.08135899999996,0.034523000000000005
2021,5,23,15,41,57,20,10577439,8,1.31,38.211151,-85.761108,474.08135899999996,0.034523000000000005
2021,5,23,15,41,57,20,10577837,8,1.31,38.211151,-85.761108,474.08135899999996,0.034523000000000005
2021,5,23,15,41,57,20,10578236,8,1.31,38.211151,-85.761108,474.08135899999996,0.034523000000000005
2021,5,23,15,41,59,80,10578702,11,0.89,38.211151,-85.761108,474.409454,0.034523000000000005
2021,5,23,15,41,59,80,10579068,11,0.89,38.211151,-85.761108,474.409454,0.034523000000000005
2021,5,23,15,41,59,80,10579447,11,0.89,38.211151,-85.761108,474.409454,0.034523000000000005
2021,5,23,15,41,59,80,10579847,11,0.89,38.211151,-85.761108,474.409454,0.034523000000000005
2021,5,23,15,42,1,40,10580263,11,0.89,38.211147,-85.761108,474.409454,0.034523000000000005
2021,5,23,15,42,1,40,10580598,11,0.89,38.211147,-85.761108,474.409454,0.034523000000000005
2021,5,23,15,42,2,0,10581055,11,0.89,38.211143,-85.761108,474.409454,0.057539
2021,5,23,15,42,2,0,10581392,11,0.89,38.211143,-85.761108,474.409454,0.057539
2021,5,23,15,42,2,80,10581819,11,0.89,38.211143,-85.761108,474.409454,0.034523000000000005
2021,5,23,15,42,2,80,10582156,11,0.89,38.211143,-85.761108,474.409454,0.034523000000000005
2021,5,23,15,42,2,80,10582594,11,0.89,38.211143,-85.761108,474.409454,0.034523000000000005
2021,5,23,15,42,2,80,10582966,11,0.89,38.211143,-85.761108,474.409454,0.034523000000000005
2021,5,23,15,42,2,80,10583399,11,0.89,38.211143,-85.761108,474.409454,0.034523000000000005
2021,5,23,15,42,4,80,10583804,11,0.89,38.211143,-85.761108,474.409454,0.17261700000000002
2021,5,23,15,42,4,80,10584139,11,0.89,38.211143,-85.761108,474.409454,0.17261700000000002
2021,5,23,15,42,5,60,10584591,11,0.89,38.211143,-85.761108,474.409454,0.863085
2021,5,23,15,42,5,60,10584930,11,0.89,38.211143,-85.761108,474.409454,0.863085
2021,5,23,15,42,6,20,10585330,11,0.89,38.211143,-85.761108,474.409454,0.299203
2021,5,23,15,42,6,20,10585698,11,0.89,38.211143,-85.761108,474.409454,0.299203
2021,5,23,15,42,7,20,10586117,11,0.89,38.211143,-85.761108,474.409454,0.023016
2021,5,23,15,42,7,20,10586451,11,0.89,38.211143,-85.761108,474.409454,0.023016
2021,5,23,15,42,7,80,10586899,11,0.89,38.211143,-85.761108,474.409454,0.092062
2021,5,23,15,42,7,80,10587236,11,0.89,38.211143,-85.761108,474.409454,0.092062
2021,5,23,15,42,8,40,10587656,10,1.04,38.211143,-85.761108,472.112854,0.092062
2021,5,23,15,42,8,40,10588115,10,1.04,38.211143,-85.761108,472.112854,0.092062
2021,5,23,15,42,8,40,10588571,10,1.04,38.211143,-85.761108,472.112854,0.092062
2021,5,23,15,42,8,40,10588985,10,1.04,38.211143,-85.761108,472.112854,0.092062
2021,5,23,15,42,10,40,10589423,10,1.04,38.211147,-85.761108,472.112854,0.713483
2021,5,23,15,42,10,40,10589759,10,1.04,38.211147,-85.761108,472.112854,0.713483
2021,5,23,15,42,11,20,10590214,10,1.04,38.211147,-85.761108,472.112854,0.34523400000000004
2021,5,23,15,42,11,20,10590552,10,1.04,38.211147,-85.761108,472.112854,0.34523400000000004
2021,5,23,15,42,11,20,10591015,10,1.04,38.211147,-85.761108,472.112854,0.34523400000000004
2021,5,23,15,42,11,20,10591386,10,1.04,38.211147,-85.761108,472.112854,0.34523400000000004
2021,5,23,15,42,11,20,10591859,10,1.04,38.211147,-85.761108,472.112854,0.34523400000000004
2021,5,23,15,42,13,0,10592287,10,1.04,38.211166,-85.761116,472.112854,3.394799
2021,5,23,15,42,13,0,10592626,10,1.04,38.211166,-85.761116,472.112854,3.394799
2021,5,23,15,42,13,80,10593108,10,1.04,38.211177,-85.761123,472.112854,2.013864
2021,5,23,15,42,13,80,10593477,10,1.04,38.211177,-85.761123,472.112854,2.013864
2021,5,23,15,42,13,80,10593872,10,1.04,38.211177,-85.761123,472.112854,2.013864
2021,5,23,15,42,15,20,10594281,10,1.04,38.211180999999996,-85.761116,472.112854,0.023016
2021,5,23,15,42,15,20,10594619,10,1.04,38.211180999999996,-85.761116,472.112854,0.023016
2021,5,23,15,42,16,0,10595089,10,1.04,38.211180999999996,-85.761116,472.112854,0.034523000000000005
2021,5,23,15,42,16,0,10595424,10,1.04,38.211180999999996,-85.761116,472.112854,0.034523000000000005
2021,5,23,15,42,16,80,10595856,10,1.04,38.211185,-85.761108,472.112854,0.0
2021,5,23,15,42,16,80,10596191,10,1.04,38.211185,-85.761108,472.112854,0.0
2021,5,23,15,42,16,80,10596636,10,1.04,38.211185,-85.761108,472.112854,0.0
2021,5,23,15,42,17,80,10597081,11,0.89,38.211185,-85.761108,458.98950099999996,0.0
2021,5,23,15,42,17,80,10597414,11,0.89,38.211185,-85.761108,458.98950099999996,0.0
2021,5,23,15,42,17,80,10597815,11,0.89,38.211185,-85.761108,458.98950099999996,0.0
2021,5,23,15,42,17,80,10598300,11,0.89,38.211185,-85.761108,458.98950099999996,0.0
2021,5,23,15,42,19,60,10598755,11,0.89,38.211185,-85.7611,458.98950099999996,0.011508
2021,5,23,15,42,19,60,10599090,11,0.89,38.211185,-85.7611,458.98950099999996,0.011508
2021,5,23,15,42,20,60,10599538,11,0.89,38.211185,-85.7611,458.98950099999996,0.034523000000000005
2021,5,23,15,42,20,60,10599875,11,0.89,38.211185,-85.7611,458.98950099999996,0.034523000000000005
2021,5,23,15,42,20,60,10600318,11,0.89,38.211185,-85.7611,458.98950099999996,0.034523000000000005
2021,5,23,15,42,21,80,10600799,11,0.89,38.211185,-85.7611,458.98950099999996,0.057539
2021,5,23,15,42,21,80,10601136,11,0.89,38.211185,-85.7611,458.98950099999996,0.057539
2021,5,23,15,42,22,60,10601583,11,0.89,38.211185,-85.7611,458.98950099999996,0.069047
2021,5,23,15,42,22,60,10601918,11,0.89,38.211185,-85.7611,458.98950099999996,0.069047
2021,5,23,15,42,22,60,10602317,11,0.89,38.211185,-85.7611,458.98950099999996,0.069047
2021,5,23,15,42,23,80,10602771,11,0.89,38.211185,-85.7611,458.98950099999996,0.069047
2021,5,23,15,42,23,80,10603138,11,0.89,38.211185,-85.7611,458.98950099999996,0.069047
2021,5,23,15,42,24,60,10603588,11,0.89,38.211185,-85.7611,458.98950099999996,0.011508
2021,5,23,15,42,24,60,10603924,11,0.89,38.211185,-85.7611,458.98950099999996,0.011508
2021,5,23,15,42,25,20,10604372,11,0.89,38.211185,-85.7611,458.98950099999996,0.011508
2021,5,23,15,42,25,20,10604709,11,0.89,38.211185,-85.7611,458.98950099999996,0.011508
2021,5,23,15,42,26,0,10605145,11,0.89,38.211189000000005,-85.7611,458.98950099999996,0.057539
2021,5,23,15,42,26,0,10605582,11,0.89,38.211189000000005,-85.7611,458.98950099999996,0.057539
2021,5,23,15,42,26,0,10605984,11,0.89,38.211189000000005,-85.7611,458.98950099999996,0.057539
2021,5,23,15,42,27,40,10606393,11,0.89,38.211189000000005,-85.761108,458.98950099999996,0.023016
2021,5,23,15,42,27,40,10606731,11,0.89,38.211189000000005,-85.761108,458.98950099999996,0.023016
2021,5,23,15,42,28,20,10607178,11,0.89,38.211189000000005,-85.761108,458.98950099999996,0.057539
2021,5,23,15,42,28,20,10607516,11,0.89,38.211189000000005,-85.761108,458.98950099999996,0.057539
2021,5,23,15,42,28,80,10607984,11,0.89,38.211189000000005,-85.761108,458.98950099999996,0.011508
2021,5,23,15,42,28,80,10608321,11,0.89,38.211189000000005,-85.761108,458.98950099999996,0.011508
2021,5,23,15,42,29,60,10608748,11,0.89,38.211189000000005,-85.761108,458.98950099999996,0.0
