time,LP1,LP2,LP3,LP4,gyroX,gyroY,gyroZ,accelX,accelY,accelZ,temp
4206,4066,4055,4065,4066,0,0,0,-50,-8,-63,-1
4211,4066,4055,4065,4066,0,0,0,-50,-8,-63,-1
4216,4067,4054,4065,4066,-63,0,0,-50,-8,-63,-1
4220,4066,4054,4065,4066,0,0,0,-50,-8,-63,-1
4225,4066,4055,4065,4066,0,0,0,-50,-8,-63,-1
4230,4066,4055,4065,4066,0,0,0,-50,-8,-63,-1
4236,4066,4055,4065,4066,0,0,0,-50,-8,-63,-1
4240,4067,4055,4065,4066,0,0,0,-50,-8,-63,-1
4246,4066,4055,4065,4065,-63,0,0,-50,-8,-63,-1
4251,4065,4055,4065,4067,-63,0,0,-50,-8,-63,-1
4256,4065,4055,4065,4067,0,0,0,-50,-8,-63,-1
4261,4066,4055,4066,4066,0,0,0,-50,-8,-63,-1
4266,4067,4055,4065,4066,0,0,0,-50,-8,-63,-1
4271,4066,4054,4065,4065,0,0,0,-50,-8,-63,-1
4276,4066,4054,4065,4066,0,0,0,-50,-8,-63,-1
4281,4067,4055,4065,4065,0,0,0,-50,-8,-63,-1
4286,4066,4055,4065,4066,0,0,0,-50,-8,-63,-1
4291,4065,4055,4065,4066,0,0,0,-50,-8,-63,-1
4296,4065,4054,4065,4065,0,0,0,-50,-8,-63,-1
4300,4066,4055,4065,4066,0,0,0,-50,-8,-63,-1
4306,4066,4055,4065,4066,-63,0,0,-50,-8,-63,-1
4311,4065,4055,4065,4066,0,0,0,-50,-8,-63,-1
4316,4065,4054,4065,4066,0,0,0,-50,-8,-63,-1
4321,4066,4055,4064,4065,0,0,0,-50,-8,-63,-1
4326,4065,4055,4065,4065,0,-63,0,-50,-8,-63,-1
4331,4066,4055,4065,4066,0,0,0,-50,-8,-63,-1
4336,4066,4054,4064,4066,-63,0,0,-50,-8,-63,-1
4341,4066,4055,4066,4065,-63,0,0,-50,-8,-63,-1
4346,4066,4054,4064,4066,-63,0,0,-50,-8,-63,-1
4351,4065,4055,4064,4066,0,0,0,-50,-8,-63,-1
4356,4067,4055,4065,4067,0,0,0,-50,-8,-63,-1
4360,4066,4055,4064,4066,0,0,0,-50,-8,-63,-1
4365,4065,4054,4065,4066,-63,0,0,-50,-8,-63,-1
4370,4066,4055,4064,4067,-63,0,0,-50,-8,-63,-1
4376,4066,4054,4066,4065,-63,0,0,-50,-8,-63,-1
4380,4067,4055,4065,4066,0,0,0,-50,-8,-63,-1
4385,4066,4055,4066,4066,0,0,0,-50,-8,-63,-1
4391,4066,4054,4065,4066,0,0,0,-50,-8,-63,-1
4396,4066,4054,4065,4066,0,0,0,-50,-8,-63,-1
4401,4066,4055,4065,4066,-63,0,0,-50,-8,-63,-1
4406,4065,4055,4066,4066,-63,0,0,-50,-8,-63,-1
4411,4066,4055,4065,4065,-63,0,0,-50,-8,-63,-1
4416,4066,4055,4066,4066,0,0,0,-50,-8,-63,-1
4421,4066,4054,4065,4065,0,-63,0,-50,-8,-63,-1
4426,4066,4054,4064,4066,0,0,0,-50,-8,-63,-1
4431,4066,4055,4065,4066,0,0,0,-50,-8,-63,-1
4435,4066,4055,4064,4067,0,0,0,-50,-8,-63,-1
4440,4066,4054,4065,4066,-63,0,0,-50,-8,-63,-1
4445,4066,4054,4066,4067,-63,0,0,-50,-8,-63,-1
4451,4066,4055,4066,4066,0,0,0,-50,-8,-63,-1
4456,4066,4055,4065,4066,0,0,0,-50,-8,-63,-1
4461,4066,4054,4065,4065,0,0,0,-50,-8,-63,-1
4466,4066,4055,4065,4066,0,0,0,-50,-8,-63,-1
4471,4065,4055,4065,4066,-63,0,0,-50,-8,-63,-1
4476,4066,4055,4065,4066,0,0,0,-50,-8,-63,-1
4481,4066,4054,4066,4066,0,0,0,-50,-8,-63,-1
4486,4066,4055,4066,4066,0,0,0,-50,-8,-63,-1
4491,4065,4054,4065,4066,0,0,0,-50,-8,-63,-1
4496,4066,4054,4065,4066,0,0,0,-50,-8,-63,-1
4501,4066,4055,4065,4066,0,0,0,-50,-8,-63,-1
4506,4066,4055,4066,4066,0,0,0,-50,-8,-63,-1
4511,4066,4055,4066,4065,0,0,0,-50,-8,-63,-1
4516,4065,4055,4065,4066,0,0,0,-50,-8,-63,-1
4521,4066,4054,4065,4066,0,0,0,-50,-8,-63,-1
4526,4066,4054,4065,4067,0,0,0,-50,-8,-63,-1
4531,4066,4055,4065,4067,0,0,0,-50,-8,-63,-1
4536,4066,4055,4066,4066,0,0,0,-50,-8,-63,-1
4540,4067,4055,4065,4066,-63,0,0,-50,-8,-63,-1
4545,4066,4054,4065,4066,-63,0,0,-50,-8,-63,-1
4556,4066,4055,4065,4066,0,0,0,-50,-8,-63,-1
4561,4066,4055,4065,4066,0,0,0,-50,-8,-63,-1
4567,4065,4055,4065,4066,0,0,0,-50,-8,-63,-1
4572,4066,4055,4065,4066,-63,0,0,-50,-8,-63,-1
4577,4066,4054,4065,4067,0,0,0,-50,-8,-63,-1
4582,4066,4054,4065,4067,0,0,0,-50,-8,-63,-1
4587,4066,4054,4065,4066,0,0,0,-50,-8,-63,-1
4592,4066,4055,4065,4066,0,0,0,-50,-8,-63,-1
4597,4067,4055,4065,4066,0,0,0,-50,-8,-63,-1
4602,4066,4055,4065,4067,-63,0,0,-50,-8,-63,-1
4607,4065,4054,4065,4067,-63,0,0,-50,-8,-63,-1
4612,4066,4055,4065,4066,0,0,0,-50,-8,-63,-1
4616,4065,4055,4065,4066,0,0,0,-50,-8,-63,-1
4622,4065,4054,4066,4067,0,0,0,-50,-8,-63,-1
4627,4066,4055,4065,4066,0,0,0,-50,-8,-63,-1
4631,4066,4055,4065,4066,-63,0,0,-50,-8,-63,-1
4636,4066,4055,4065,4067,-63,0,0,-50,-8,-63,-1
4641,4066,4055,4065,4066,-63,0,0,-50,-8,-63,-1
4647,4066,4055,4064,4066,0,0,0,-50,-8,-63,-1
4652,4066,4055,4066,4065,0,0,0,-50,-8,-63,-1
4657,4066,4055,4067,4065,0,0,0,-50,-8,-63,-1
4662,4066,4055,4065,4066,0,0,0,-50,-8,-63,-1
4667,4066,4055,4065,4067,0,0,0,-50,-8,-63,-1
4672,4066,4054,4065,4066,0,0,0,-50,-8,-63,-1
4677,4066,4054,4065,4067,0,0,0,-50,-8,-63,-1
4682,4066,4055,4065,4066,0,0,0,-50,-8,-63,-1
4687,4066,4055,4066,4067,0,0,0,-50,-8,-63,-1
4692,4066,4055,4065,4066,0,0,0,-50,-8,-63,-1
4697,4067,4054,4065,4066,0,0,0,-50,-8,-63,-1
4702,4065,4054,4065,4066,0,0,0,-50,-8,-63,-1
4707,4066,4055,4065,4066,0,0,0,-50,-8,-63,-1
4712,4065,4055,4065,4065,0,0,0,-50,-8,-63,-1
4717,4066,4054,4065,4066,0,0,0,-50,-8,-63,-1
4722,4066,4055,4065,4066,-63,0,0,-50,-8,-63,-1
4727,4066,4055,4065,4066,0,0,0,-50,-8,-63,-1
4732,4066,4054,4065,4066,0,0,0,-50,-8,-63,-1
4737,4066,4055,4065,4066,0,0,0,-50,-8,-63,-1
4743,4066,4055,4065,4066,0,0,0,-50,-8,-63,-1
4748,4065,4054,4065,4066,-63,0,0,-50,-8,-63,-1
4752,4066,4055,4066,4066,0,0,0,-50,-8,-63,-1
4758,4066,4055,4064,4065,0,0,0,-50,-8,-63,-1
4763,4066,4055,4065,4066,0,0,0,-50,-8,-63,-1
4768,4066,4055,4064,4066,0,0,0,-50,-8,-63,-1
4773,4066,4055,4066,4066,0,0,0,-50,-8,-63,-1
4778,4067,4054,4065,4066,0,0,0,-50,-8,-63,-1
4783,4065,4055,4065,4066,-63,0,0,-50,-8,-63,-1
4788,4066,4055,4066,4065,-63,0,0,-50,-8,-63,-1
4793,4066,4055,4065,4066,-63,0,0,-50,-8,-63,-1
4798,4066,4055,4065,4065,0,0,0,-50,-8,-63,-1
4803,4066,4055,4066,4065,-63,0,0,-50,-8,-63,-1
4808,4065,4055,4065,4066,-63,0,-63,-50,-8,-63,-1
4813,4066,4055,4066,4066,-63,0,-63,-50,-8,-63,-1
4818,4064,4055,4066,4067,-63,0,0,-50,-8,-63,-1
4823,4066,4055,4065,4066,-63,0,0,-50,-8,-63,-1
4828,4066,4055,4065,4065,0,0,0,-50,-8,-63,-1
4833,4065,4054,4065,4066,0,-63,0,-50,-8,-63,-1
4838,4066,4055,4065,4066,0,0,0,-50,-8,-63,-1
4843,4065,4055,4065,4066,0,-63,0,-50,-8,-63,-1
4848,4066,4055,4065,4065,0,-63,0,-50,-8,-63,-1
4853,4066,4055,4066,4067,0,0,0,-50,-8,-63,-1
4858,4066,4054,4065,4065,0,0,0,-50,-8,-63,-1
4863,4066,4055,4065,4066,0,0,0,-50,-8,-63,-1
4868,4066,4054,4065,4066,0,0,0,-50,-8,-63,-1
4873,4066,4055,4066,4066,0,0,-63,-50,-8,-63,-1
4878,4066,4054,4065,4066,-63,0,0,-50,-8,-63,-1
4883,4065,4055,4065,4065,0,0,0,-50,-8,-63,-1
4888,4066,4055,4065,4066,0,0,0,-50,-8,-63,-1
4893,4066,4054,4065,4065,-63,0,0,-50,-8,-63,-1
4898,4066,4054,4065,4066,-63,0,-63,-50,-8,-63,-1
4903,4065,4054,4065,4066,0,0,0,-50,-8,-63,-1
4908,4066,4055,4065,4067,-63,0,0,-50,-8,-63,-1
4913,4066,4055,4065,4066,-63,0,0,-50,-8,-63,-1
4918,4065,4055,4065,4066,-63,0,0,-50,-8,-63,-1
4923,4065,4054,4064,4067,-63,0,0,-50,-8,-63,-1
4928,4066,4055,4065,4066,0,0,0,-50,-8,-63,-1
4933,4066,4054,4065,4065,0,0,0,-50,-8,-63,-1
4938,4064,4055,4065,4067,0,0,0,-50,-8,-63,-1
4943,4065,4055,4065,4065,-63,0,0,-50,-8,-63,-1
4948,4066,4055,4065,4067,-63,0,0,-50,-8,-63,-1
4953,4066,4054,4066,4067,-63,0,0,-50,-8,-63,-1
4958,4067,4055,4065,4066,0,0,0,-50,-8,-63,-1
4963,4066,4055,4065,4065,0,0,0,-50,-8,-63,-1
4968,4066,4055,4065,4066,0,0,-63,-50,-8,-63,-1
4973,4065,4055,4065,4066,0,0,0,-50,-8,-63,-1
4978,4066,4054,4064,4066,-63,0,0,-50,-8,-63,-1
4983,4065,4054,4065,4067,0,0,0,-50,-8,-63,-1
4988,4065,4054,4065,4066,0,0,-63,-50,-8,-63,-1
4993,4066,4055,4065,4066,0,0,-63,-50,-8,-63,-1
4998,4066,4055,4065,4067,0,0,0,-50,-8,-63,-1
5003,4066,4055,4066,4065,0,0,0,-50,-8,-63,-1
5008,4065,4055,4065,4066,0,-63,0,-50,-8,-63,-1
5013,4065,4055,4065,4066,0,0,0,-50,-8,-63,-1
5018,4066,4055,4065,4065,0,0,0,-50,-8,-63,-1
5023,4066,4055,4065,4066,-63,0,0,-50,-8,-63,-1
5028,4066,4054,4065,4065,0,0,0,-50,-8,-63,-1
5033,4066,4055,4065,4066,0,0,0,-50,-8,-63,-1
5038,4066,4054,4065,4066,0,0,0,-50,-8,-63,-1
5043,4065,4055,4066,4066,-63,0,0,-50,-8,-63,-1
5048,4067,4055,4065,4066,0,0,0,-50,-8,-63,-1
5053,4066,4054,4066,4066,-63,0,0,-50,-8,-63,-1
5058,4067,4054,4065,4067,-63,0,0,-50,-8,-63,-1
5063,4066,4055,4065,4066,-63,0,0,-50,-8,-63,-1
5068,4065,4055,4066,4066,0,-63,0,-50,-8,-63,-1
5073,4066,4055,4065,4066,0,-63,0,-50,-8,-63,-1
5078,4066,4055,4066,4066,0,-63,0,-50,-8,-63,-1
5083,4066,4055,4065,4066,0,0,0,-50,-8,-63,-1
5088,4066,4055,4064,4067,0,0,0,-50,-8,-63,-1
5093,4065,4054,4065,4066,0,0,0,-50,-8,-63,-1
5098,4066,4055,4065,4066,0,0,-63,-50,-8,-63,-1
5103,4066,4055,4066,4066,0,0,-63,-50,-8,-63,-1
5108,4066,4055,4065,4066,0,0,-63,-50,-8,-63,-1
5113,4066,4055,4066,4065,0,0,0,-50,-8,-63,-1
5118,4066,4055,4065,4066,-63,0,0,-50,-8,-63,-1
5123,4067,4055,4065,4066,0,0,0,-50,-8,-63,-1
5128,4065,4055,4065,4066,0,0,0,-50,-8,-63,-1
5133,4065,4054,4065,4066,0,0,0,-50,-8,-63,-1
5138,4065,4055,4065,4067,0,0,0,-50,-8,-63,-1
5143,4066,4054,4065,4066,0,0,0,-50,-8,-63,-1
5148,4066,4055,4065,4067,0,0,0,-50,-8,-63,-1
5153,4065,4055,4065,4066,0,0,0,-50,-8,-63,-1
5158,4065,4055,4065,4065,-63,0,0,-50,-8,-63,-1
5163,4065,4055,4064,4066,-63,0,0,-50,-8,-63,-1
5168,4066,4055,4066,4066,0,0,0,-50,-8,-63,-1
5173,4066,4055,4065,4066,0,0,0,-50,-8,-63,-1
5178,4066,4054,4064,4066,0,0,0,-50,-8,-63,-1
5183,4065,4055,4065,4067,0,0,0,-50,-8,-63,-1
5188,4064,4055,4065,4066,-63,0,0,-50,-8,-63,-1
5193,4065,4054,4065,4066,-63,0,0,-50,-8,-63,-1
5198,4066,4054,4066,4065,0,0,0,-50,-8,-63,-1
5203,4065,4054,4065,4066,0,0,0,-50,-8,-63,-1
5208,4066,4055,4065,4066,0,0,0,-50,-8,-63,-1
5213,4065,4055,4065,4065,0,0,0,-50,-8,-63,-1
5218,4064,4055,4065,4066,0,0,0,-50,-8,-63,-1
5223,4065,4054,4066,4066,0,0,0,-50,-8,-63,-1
5228,4066,4055,4065,4066,0,0,0,-50,-8,-63,-1
5233,4066,4055,4066,4066,0,0,0,-50,-8,-63,-1
5238,4066,4055,4065,4067,0,0,0,-50,-8,-63,-1
5243,4065,4054,4066,4065,0,0,0,-50,-8,-63,-1
5248,4066,4055,4065,4066,0,0,0,-50,-8,-63,-1
5253,4066,4054,4066,4066,-63,0,0,-50,-8,-63,-1
5258,4065,4055,4065,4066,-63,0,0,-50,-8,-63,-1
5263,4066,4055,4065,4066,0,0,0,-50,-8,-63,-1
5268,4065,4055,4065,4065,0,0,0,-50,-8,-63,-1
5273,4066,4055,4065,4065,0,0,0,-50,-8,-63,-1
5278,4066,4054,4065,4066,0,0,0,-50,-8,-63,-1
5283,4066,4054,4065,4066,0,0,0,-50,-8,-63,-1
5288,4066,4054,4066,4065,0,0,0,-50,-8,-63,-1
5293,4066,4055,4065,4066,0,0,0,-50,-8,-63,-1
5298,4066,4054,4065,4066,0,0,0,-50,-8,-63,-1
5303,4066,4055,4065,4067,0,0,0,-50,-8,-63,-1
5308,4066,4054,4065,4067,0,0,0,-50,-8,-63,-1
5313,4065,4054,4066,4065,0,0,0,-50,-8,-63,-1
5318,4065,4055,4066,4066,0,0,0,-50,-8,-63,-1
5323,4065,4055,4065,4066,0,0,0,-50,-8,-63,-1
5328,4065,4054,4065,4066,0,0,0,-50,-8,-63,-1
5333,4067,4054,4065,4066,0,0,0,-50,-8,-63,-1
5338,4065,4055,4064,4067,0,0,0,-50,-8,-63,-1
5343,4066,4055,4065,4066,0,0,0,-50,-8,-63,-1
5348,4066,4054,4065,4065,0,0,0,-50,-8,-63,-1
5353,4065,4054,4065,4066,0,0,0,-50,-8,-63,-1
5358,4066,4055,4066,4066,-63,0,0,-50,-8,-63,-1
5363,4065,4054,4065,4066,-63,0,0,-50,-8,-63,-1
5368,4066,4054,4066,4065,0,0,0,-50,-8,-63,-1
5373,4065,4055,4064,4066,0,0,0,-50,-8,-63,-1
5378,4065,4055,4065,4066,0,0,0,-50,-8,-63,-1
5384,4066,4055,4065,4066,0,0,0,-50,-8,-63,-1
5388,4065,4055,4065,4066,0,0,0,-50,-8,-63,-1
5393,4065,4055,4065,4066,-63,0,0,-50,-8,-63,-1
5398,4066,4054,4065,4065,-63,0,0,-50,-8,-63,-1
5404,4066,4054,4066,4065,0,0,0,-50,-8,-63,-1
5408,4066,4055,4064,4066,0,0,0,-50,-8,-63,-1
5413,4066,4055,4066,4066,0,0,0,-50,-8,-63,-1
5418,4066,4055,4066,4065,0,0,0,-50,-8,-63,-1
5424,4066,4054,4065,4066,-63,0,0,-50,-8,-63,-1
5428,4066,4055,4065,4066,-63,0,0,-50,-8,-63,-1
5433,4066,4055,4066,4067,0,0,0,-50,-8,-63,-1
5438,4067,4054,4065,4066,0,0,0,-50,-8,-63,-1
5444,4066,4054,4066,4066,0,0,0,-50,-8,-63,-1
5449,4066,4055,4066,4066,0,0,0,-50,-8,-63,-1
5454,4065,4055,4065,4067,0,0,0,-50,-8,-63,-1
5459,4065,4054,4065,4066,-63,0,0,-50,-8,-63,-1
5464,4066,4055,4066,4065,-63,0,0,-50,-8,-63,-1
5469,4065,4055,4066,4066,0,0,0,-50,-8,-63,-1
5474,4065,4054,4065,4066,0,0,0,-50,-8,-63,-1
5479,4066,4055,4066,4065,0,0,0,-50,-8,-63,-1
5484,4066,4055,4066,4066,0,0,0,-50,-8,-63,-1
5489,4065,4055,4065,4066,-63,0,0,-50,-8,-63,-1
5495,4066,4054,4065,4065,-63,0,0,-50,-8,-63,-1
5500,4065,4054,4065,4066,0,0,0,-50,-8,-63,-1
5506,4066,4054,4065,4066,0,0,-63,-50,-8,-63,-1
5511,4066,4054,4066,4066,0,0,0,-50,-8,-63,-1
5516,4065,4055,4065,4066,0,0,0,-50,-8,-63,-1
5521,4065,4054,4065,4066,-63,0,0,-50,-8,-63,-1
5526,4067,4055,4065,4066,-63,0,0,-50,-8,-63,-1
5531,4066,4054,4065,4066,0,0,0,-50,-8,-63,-1
5536,4066,4055,4066,4067,0,0,0,-50,-8,-63,-1
5541,4066,4055,4066,4066,0,0,0,-50,-8,-63,-1
5546,4065,4054,4065,4066,0,0,0,-50,-8,-63,-1
5551,4065,4055,4066,4066,0,0,0,-50,-8,-63,-1
5556,4067,4055,4064,4066,-63,0,0,-50,-8,-63,-1
5560,4065,4055,4065,4066,-63,0,0,-50,-8,-63,-1
5565,4066,4055,4065,4066,0,0,0,-50,-8,-63,-1
5571,4066,4055,4065,4066,0,0,0,-50,-8,-63,-1
5576,4066,4055,4065,4067,0,0,0,-50,-8,-63,-1
5580,4066,4054,4065,4066,0,0,0,-50,-8,-63,-1
5585,4064,4054,4066,4066,0,0,0,-50,-8,-63,-1
5591,4065,4054,4065,4065,0,0,0,-50,-8,-63,-1
5596,4066,4055,4065,4067,0,0,0,-50,-8,-63,-1
5600,4065,4054,4065,4065,0,0,0,-50,-8,-63,-1
5605,4065,4054,4065,4067,0,0,0,-50,-8,-63,-1
5611,4066,4055,4066,4066,0,0,0,-50,-8,-63,-1
5616,4066,4055,4064,4067,0,0,0,-50,-8,-63,-1
5620,4065,4054,4065,4066,0,0,0,-50,-8,-63,-1
5625,4065,4055,4065,4066,0,0,0,-50,-8,-63,-1
5631,4065,4055,4066,4066,0,0,0,-50,-8,-63,-1
5636,4065,4055,4065,4066,0,0,0,-50,-8,-63,-1
5640,4066,4055,4065,4066,0,0,0,-50,-8,-63,-1
5646,4066,4055,4065,4066,0,0,0,-50,-8,-63,-1
5651,4066,4054,4065,4066,0,0,0,-50,-8,-63,-1
5656,4066,4054,4065,4066,0,0,0,-50,-8,-63,-1
5661,4066,4054,4065,4066,0,0,0,-50,-8,-63,-1
5666,4066,4054,4065,4065,0,0,0,-50,-8,-63,-1
5671,4066,4054,4065,4066,-63,0,0,-50,-8,-63,-1
5676,4065,4055,4065,4066,0,0,0,-50,-8,-63,-1
5680,4066,4055,4065,4065,0,0,0,-50,-8,-63,-1
5685,4065,4054,4066,4066,0,0,0,-50,-8,-63,-1
5691,4066,4055,4064,4066,0,0,0,-50,-8,-63,-1
5696,4067,4054,4065,4066,0,0,0,-50,-8,-63,-1
5700,4066,4054,4065,4066,-63,0,0,-50,-8,-63,-1
5706,4066,4055,4065,4066,0,0,0,-50,-8,-63,-1
5711,4066,4055,4066,4066,0,0,0,-50,-8,-63,-1
5716,4067,4054,4064,4067,0,0,0,-50,-8,-63,-1
5720,4065,4054,4065,4067,0,0,0,-50,-8,-63,-1
5725,4065,4055,4065,4067,0,0,0,-50,-8,-63,-1
5731,4067,4054,4065,4066,0,0,0,-50,-8,-63,-1
5736,4066,4054,4065,4066,0,0,0,-50,-8,-63,-1
5740,4065,4055,4065,4065,0,0,0,-50,-8,-63,-1
5746,4066,4055,4066,4066,0,0,0,-50,-8,-63,-1
5751,4066,4055,4065,4066,0,0,0,-50,-8,-63,-1
5756,4066,4055,4066,4066,0,0,0,-50,-8,-63,-1
5761,4066,4054,4064,4066,0,0,0,-50,-8,-63,-1
5766,4065,4055,4065,4066,-63,0,0,-50,-8,-63,-1
5771,4065,4054,4065,4066,-63,0,0,-50,-8,-63,-1
5776,4066,4055,4066,4066,0,0,0,-50,-8,-63,-1
5780,4065,4055,4066,4066,0,0,0,-50,-8,-63,-1
5785,4066,4054,4065,4067,0,0,0,-50,-8,-63,-1
5791,4066,4055,4065,4066,0,0,0,-50,-8,-63,-1
5796,4065,4055,4066,4066,0,0,0,-50,-8,-63,-1
5800,4066,4054,4066,4066,-63,0,0,-50,-8,-63,-1
5805,4066,4055,4065,4066,-63,0,0,-50,-8,-63,-1
5810,4066,4055,4065,4066,0,0,0,-50,-8,-63,-1
5816,4067,4054,4065,4066,0,0,0,-50,-8,-63,-1
5820,4066,4055,4066,4066,0,0,0,-50,-8,-63,-1
5825,4066,4055,4065,4066,0,0,0,-50,-8,-63,-1
5830,4065,4054,4065,4065,-63,0,0,-50,-8,-63,-1
5836,4065,4054,4065,4066,-63,0,0,-50,-8,-63,-1
5840,4065,4055,4065,4066,0,0,0,-50,-8,-63,-1
5845,4066,4054,4065,4065,0,0,0,-50,-8,-63,-1
5851,4066,4055,4065,4066,0,0,0,-50,-8,-63,-1
5856,4065,4054,4065,4066,0,0,0,-50,-8,-63,-1
5861,4065,4054,4065,4066,-63,0,0,-50,-8,-63,-1
5866,4066,4055,4065,4066,0,0,0,-50,-8,-63,-1
5871,4065,4055,4065,4066,0,0,0,-50,-8,-63,-1
5876,4066,4054,4065,4067,0,0,0,-50,-8,-63,-1
5880,4066,4055,4065,4066,0,0,0,-50,-8,-63,-1
5885,4065,4054,4066,4066,0,0,0,-50,-8,-63,-1
5891,4066,4054,4065,4066,0,0,0,-50,-8,-63,-1
5896,4066,4054,4065,4066,0,0,0,-50,-8,-63,-1
5901,4066,4054,4065,4066,-63,0,0,-50,-8,-63,-1
5906,4066,4055,4065,4066,-63,0,0,-50,-8,-63,-1
5911,4065,4055,4065,4066,0,0,0,-50,-8,-63,-1
5916,4066,4055,4065,4066,0,0,0,-50,-8,-63,-1
5920,4065,4054,4066,4066,0,0,0,-50,-8,-63,-1
5925,4066,4055,4065,4065,0,0,0,-50,-8,-63,-1
5931,4065,4055,4065,4066,0,0,0,-50,-8,-63,-1
5936,4066,4055,4064,4065,0,0,0,-50,-8,-63,-1
